denominare	VER	Il nostro Sole è soltanto una delle stelle che compongono la galassia denominata Via Lattea.	denominata	Unsere Sonne ist nur einer der Sterne, die die Galaxie bilden, die als Milchstraße benannt ist.	benannt	N/A	N/A	N/A		N/A	N/A	N/A	
infine	ADV	Adesso arriva l'autunno: pian piano le foglie si colorano di giallo, poi di arancione, di rosso ed infine di marrone.	infine	Jetzt wird es Herbst: allmählich werde die Blätter gelb, dann orange, rot und schließlich braun.	schließlich	Tuo fratello ha infine posto un limite.	infine	Dein Bruder hat schließlich ein Limit gesetzt.	schließlich	Infine, condite la pasta con sale e pepe.	Infine	Schließlich würzen Sie die Pasta mit Salz und Pfeffer.	Schließlich
stato	NOM	Andai in ospedale per chiedere del suo stato di salute.	stato	Ich ging ins Krankenhaus, um nach seinem Gesundheitszustand zu fragen.	zustand	Gli Stati Uniti d'America sono composti da 50 stati.	stati	Die Vereinigten Staaten von Amerika setzen sich aus 50 Staaten zusammen.	Staaten	Lo stato dei diritti umani continua a destare preoccupazione.	stato	Der Zustand der Menschenrechte ist weiterhin beunruhigend.	Zustand
scelta	NOM	Credi di aver sbagliato nella scelta della professione?	scelta	Meinst du, dich in der Wahl des Berufs geirrt zu haben?	Wahl	In un primo momento, la scelta dell'autore di far uscire il libro in tedesco, con il testo in esperanto a fronte, mi ha un po' sorpreso.	scelta	Die Wahl des Autors, das Buch zweisprachig, auf Deutsch und Esperanto herauszugeben, hat mich anfangs etwas überrascht.	Wahl	Non avevo altra scelta che obbedire.	scelta	Ich hatte keine Wahl als zu gehorchen.	Wahl
raramente	ADV	Io non mento mai ... Mai, o almeno molto raramente.	raramente	Ich lüge nie ... Nie, oder zumindest sehr selten.	selten	In questa parte del Paese nevica raramente.	raramente	In diesem Teil des Landes schneit es selten.	selten	Raramente abbiamo buone notizie da annunciare sul Medio Oriente.	Raramente	Wir haben selten erfreuliche Botschaften zum Nahen Osten zu verkünden.	selten
sudare	VER	Durante una lunga camminata abbiamo sudato molto.	sudato	Bei einer langen Wanderung haben wir viel geschwitzt	geschwitzt	Sono uscita dalla doccia e ho ricominciato a sudare.	sudare	Kaum geduscht, schwitze ich schon wieder.	schwitze	Ti sento sudare attraverso la camicia.	sudare	Ich kann durch das Hemd fühlen, wie Sie schwitzen.	schwitzen
costringere	VER	In seguito cambiò idea, o fu costretto a cambiarla.	costretto	Dann änderte er seine Ansicht, oder wurde dazu gezwungen	gezwungen	I soldati è stata costretta ad arrendersi.	costretta	Die Soldaten wurden zum Aufgeben gezwungen.	gezwungen	Le circostanze ci hanno costretto a dire la verità.	costretto	Die Umstände zwangen uns, die Wahrheit zu sagen.	gezwungen
pubblicare	VER	I racconti venivano principalmente pubblicati sui giornali.	pubblicati	Die Erzählungen wurden hauptsächlich in Zeitschriften veröffentlicht.	veröffentlicht	Il libro di Mary non è mai stato pubblicato.	pubblicato	Marias Buch ist nie veröffentlicht worden.	veröffentlicht	Abbiamo parlato di un articolo che avevo pubblicato.	pubblicato	Wir sprachen über einen Artikel, den ich veröffentlicht hatte.	veröffentlicht
porgere	VER	Siamo qui oggi per porgere i nostri rispetti alla prozia Nellie.	porgere	Wir sind heute hier, um Großtante Nellie die letzte Ehre zu erweisen.	erweisen	N/A	N/A	N/A		N/A	N/A	N/A	
cioccolatino	NOM	Quel barista è veramente gentile, con il caffè mi dà sempre anche un cioccolatino.	cioccolatino	Dieser Barkeeper ist wirklich nett, zum Kaffee gibt er mir immer auch eine Schokolade.	Schokolade	N/A	N/A	N/A		N/A	N/A	N/A	
improvvisare	VER	Giangiacomo è bravissimo anche a improvvisare sul palcoscenico.	improvvisare	Giangiacomo ist auch sehr gut darin, auf der Bühne zu improvisieren.	improvisieren	N/A	N/A	N/A		N/A	N/A	N/A	
ammettere	VER	Un uomo che è in grado di ammettere di sbagliare e di chiedere scusa è un uomo degno del mio amore.	ammettere	Ein Mensch, der fähig ist, einen Fehler einzuräumen und um Vergebung zu bitten, ist ein Mensch, der meiner Liebe würdig ist.	einzuräumen	Tom non lo ammetterà, ma è in guai seri.	ammetterà	Tom wird es nicht zugeben, doch er steckt in ernsten Schwierigkeiten.	zugeben	Non riescono ad ammettere gli errori, tanto meno i misfatti.	ammettere	Er kann keine Fehler geschweige denn Verbrechen eingestehen.	eingestehen
liberare	VER	Libera la tua mente da tutti i pensieri inutili.	Libera	Befreie deinen Geist von allen unnützen Gedanken.	Befreie	Lui sta per liberare i prigionieri.	liberare	Er wird die Gefangenen befreien.	befreien	Come è possibile liberarsi dalla paura di fallire?	liberarsi	Wie kann man sich von der Angst zu versagen befreien?	befreien
mandare	VER	Mamma, qual è l'indirizzo di Babbo Natale? Vorrei mandargli una lettera.	mandargli	Mama, was ist die Adresse vom Weihnachtsmann? Ich möchte ihm einen Brief schicken.	schicken	Ti manderò il libro per posta.	manderò	Ich werde das Buch per Post an dich schicken.	schicken	Visto che non ha risposto al telefono, gli ho mandato una e-mail.	mandato	Da er nicht ans Telefon gegangen ist, habe ich ihm eine Mail geschickt.	geschickt
telegiornale	NOM	Ora, questa è la replica del telegiornale delle 4.	telegiornale	Das waren die 4 Uhr Nachrichten.	Nachrichten	E sarà al telegiornale e finalmente tutti mi conosceranno.	telegiornale	Und es wird in den Nachrichten kommen! Und dann wird endlich jeder wissen, wer ich bin.	Nachrichten	Io non guardo mai il telegiornale.	telegiornale	Ich schaue nie Nachrichten.	Nachrichten
profano	NOM	La conferenza è stata molto difficile da seguire per un profano come me.	profano	Die Konferenz war für einen Laien wie mich sehr schwer zu verfolgen.	Laien	N/A	N/A	N/A		N/A	N/A	N/A	
curare	VER	Molte persone quando arriva l'autunno soffrono d'una forma lieve di depressione che può essere curata con la terapia della luce.	curata	Wenn der Herbst kommt, leiden viele Menschen an einer milden Form der Depression, die mit Lichttherapie geheilt werden kann.	geheilt	Questo video spiega come piantare e curare un rododendro.	curare	Dieses Video erklärt, wie man einen Rho­do­den­d­ron pflanzt und pflegt.	pflegt	Compra quel che vuole senza curarsi del prezzo.	curarsi	Sie kauft, was sie will, ohne sich um den Preis zu kümmern.	kümmern
specializzato	ADJ	Il veterinario è specializzato nella cura dei cavalli.	specializzato	Der Tierarzt ist auf das Heilen von Pferden spezialisiert.	spezialisiert	Posso chiamare uno che conosco che è specializzato nella storia degli Stati Uniti.	specializzato	Ich kann jemanden anrufen, der auf amerikanische Geschichte spezialisiert.	spezialisiert	N/A	N/A	N/A	
comportare	VER	Si veste come un gentiluomo, ma parla e si comporta come un pagliaccio.	comporta	Er kleidet sich wie ein Gentleman, aber er redet und benimmt sich wie ein Clown.	benimmt	N/A	N/A	N/A		N/A	N/A	N/A	
gente	NOM	Sarò poco socievole, ma non vuol dire che non parli con la gente.	gente	Ich bin vielleicht ungesellig, aber das heißt nicht, dass ich nicht mit Leuten rede.	Leuten	A Tom piace osservare la gente che passa.	gente	Tom beobachtet gerne die vorbeigehenden Leute.	Leute	Quanta gente ha partecipato al corso?	gente	Wie viele Leute haben an dem Kurs teilgenommen?	Leute
fiducioso	ADJ	Per vincere in una competizione è importante essere fiducioso della propria forza.	fiducioso	Um in einem Wettbewerb zu gewinnen, ist es wichtig, sich seiner Stärke sicher zu sein.	sicher	N/A	N/A	N/A		N/A	N/A	N/A	
mestiere	NOM	Bisogna davvero amare profondamente questo bel mestiere per diventare agricoltori oggigiorno.	mestiere	Der Grund muss wirklich tiefe Liebe für einen schönen Beruf sein, wenn jemand heute Landwirt wird.	Beruf	Il padre di Abramo Lincoln di mestiere faceva il falegname.	mestiere	Der Vater von Abraham Lincoln war Schreiner von Beruf.	Beruf	N/A	N/A	N/A	
gola	NOM	Mi fa male la gola oggi.	gola	Mein Hals tut mir heute weh.	Hals	Ma la risata mi si è strozzata in gola.	gola	Ich wollte lachen, aber es blieb mir im Hals stecken.	Hals	Hai la bocca asciutta, la gola secca, infuocata!	gola	Du bekommst einen trockenen Mund und einen ausgetrockneten und brennenden Hals.	Hals
ammirare	VER	Non provo più rispetto per la gente che in passato potevo ammirare!	ammirare	Ich spüre keinen Respekt mehr für die Leute, die ich in der Vergangenheit bewundern konnte.	bewundern	Io ero in grado di ammirare il suo corpo.	ammirare	Ich war in der Lage seinen Körper zu bewundern.	bewundern	Tom ammirava il lavoro di Mary.	ammirava	Tom bewunderte Marias Arbeit.	bewunderte
emissione	NOM	Diminuendo l'emissione dei gas nell'atmosfera, si neutralizzerebbe l'effetto serra.	emissione	Eine Verringerung der Emission von Gasen in die Atmosphäre würde den Treibhauseffekt neutralisieren.	Emission	N/A	N/A	N/A		N/A	N/A	N/A	
servire	VER	A che mi serve la mia saggezza, quando regna la stupidità.	serve	Was nützt mir meine Weisheit, wenn die Dummheit regiert.	nützt	L'altra metà della camera serve da studio.	serve	Die andere Hälfte des Zimmers dient als Arbeitsraum.	dient	A chi serve un'impresa senza clienti?	serve	Wem nützt eine Firma ohne Kunden?	nützt
descrivere	VER	Se non conosci la parola esatta, cerca di descriverne il significato.	descriverne	Wenn du das genaue Wort nicht weißt, versuche, seine Bedeutung zu beschreiben!	beschreiben	Descrivi la tua donna ideale.	Descrivi	Beschreibe einmal deine Traumfrau!	Beschreibe	Come descriveresti Tom in una sola parola?	descriveresti	Wie würdest du Tom mit einem Wort beschreiben?	beschreiben
barriera	NOM	Secondo: Blocchiamo tutte le strade lungo il percorso usando i nostri uomini e creiamo una barriera impenetrabile.	barriera	In Phase zwei räumen wir die Straßen entlang des Weges verteilen unsere Männer und schaffen eine unpassierbare Barriere.	Barriere	Il sudore è una barriera contro alcuni batteri.	barriera	Schweiß ist eine Barriere gegen Bakterien.	Barriere	La barriera non deve essere oltrepassata.	barriera	Die Barriere soll nicht überschritten werden.	Barriere
innamorare	VER	Mi sono innamorato di una ragazza che abita molto lontano da me.	innamorato	Ich habe mich in ein Mädchen verliebt, das sehr weit entfernt von mir wohnt.	verliebt	Mia moglie si è innamorata del suo capo poco più di un anno fa.	innamorata	Meine Frau hat sich vor etwas mehr als einem Jahr in ihren Chef verliebt.	verliebt	Non provo solamente amicizia per te. Provo di più. Da quando ti conosco, sono innamorato di te.	innamorato	Ich fühle nicht nur Freundschaft für dich. Ich fühle mehr. Seit ich dich kenne, bin ich in dich verliebt.	verliebt
preside	NOM	Il preside ti vuole fuori dalla scuola.	preside	Der Rektor will dich von der Schule werfen.	Rektor	Denuncia tutto al preside, prima che ti picchino a sangue.	preside	Zeige die Sache morgen dem Direktor an, bevor sie dich halbtot prügeln.	Direktor	N/A	N/A	N/A	
pesticida	NOM	Non usare il pesticida sulle tue piante, Attanasio!	pesticida	Verwenden Sie keine Pestizide für Ihre Pflanzen, Attanasio!	Pestizide	N/A	N/A	N/A		N/A	N/A	N/A	
sindaco	NOM	L'ufficio del sindaco è nel municipio.	sindaco	Das Büro des Bürgermeisters ist im Rathaus.	Bürgermeisters	Il sindaco di New York ama i suoi cittadini.	sindaco	Der Bürgermeister von New York liebt seine Bürger.	Bürgermeister	Il sindaco conosce bene i diritti dei cittadini.	sindaco	Der Bürgermeister kennt die Bürgerrechte genau.	Bürgermeister
fantastico	ADJ	È impossibile non lasciarsi catturare dai fantastici colori autunnali delle foglie degli alberi.	fantastici	Es ist unmöglich, sich dem Zauber der fantastischen herbstlichen Farben des Laubs zu entziehen.	fantastischen	Voglio dire grazie per una collaborazione fantastica per molti anni.	fantastica	Ich möchte danksagen für eine fantastische Zusammenarbeit über viele Jahre.	fantastische	Chi in questi giorni di festa si delizierà con una fantastica torta?	fantastica	Wer erfreut sich an diesen Festtagen einer fantastischen Torte?	fantastischen
sviluppo	NOM	Attualmente l'ambientalismo sta diventando il motore dello sviluppo.	sviluppo	In der heutigen Zeit wird das ökologische Denken zum Motor der Entwicklung.	Entwicklung	Il Fondo europeo di sviluppo regionale ha già finanziato molte scuole alberghiere.	sviluppo	Der Europäische Fonds für regionale Entwicklung hat bereits viele Hotelfachschulen finanziert.	Entwicklung	La differenza sta nel modo di assicurare lo sviluppo e la riproduzione dei microbi.	sviluppo	Der Unterschied liegt darin, auf welche Weise die Bedingungen für die Entwicklung und Vermehrung der Mikroben gewährleistet wird.	Entwicklung
prodotto	NOM	Questo prodotto è costituito da materiali riciclabili.	prodotto	Dieses Produkt besteht aus wiederverwertbaren Materialien.	Produkt	Ho intenzione di esportare i miei prodotti negli USA.	prodotti	Ich beabsichtige, meine Produkte in die USA zu exportieren.	Produkte	In questo negozio si vendono prodotti regionali.	prodotti	In diesem Laden werden regionale Produkte verkauft	Produkte
inferiore	ADJ	La speranza di vita è inferiore a cinquant'anni.	inferiore	Die Lebenserwartung ist niedriger als 50 Jahre.	niedriger	N/A	N/A	N/A		N/A	N/A	N/A	
prezioso	ADJ	Marco possiede una preziosa collezione di francobolli.	preziosa	Marco besitzt eine wertvolle Briefmarkensammlung.	wertvolle	L'acqua è un bene prezioso.	prezioso	Wasser ist ein kostbares Gut.	kosbares	Ho perso una medaglia preziosa.	preziosa	Ich habe ein wertvolles Medaillon verloren.	wertvolles
vendita	NOM	Abbiamo nuovi dati sulla produzione e sulla vendita di macchine elettriche nel mondo.	vendita	Wir haben neue Daten über Produktion und Verkauf von elektrischen Autos weltweit.	Verkauf	Mi dispiace, questo dipinto non è in vendita.	vendita	Leider steht dieses Gemälde nicht zum Verkauf.	Verkauf	Senta, signore, quelle azioni non sono in vendita.	vendita	Sehen Sie, mein Herr, die Anteile stehen nicht zum Verkauf.	Verkauf
cosiddetto	ADJ	Ho il cosiddetto pollice verde, specie per le piante grasse.	cosiddetto	Ich habe einen so genannten grünen Daumen, vor allem bei Kakteen.	so genannten	N/A	N/A	N/A		N/A	N/A	N/A	
tonnellata	NOM	La potenza esplosiva delle bombe atomiche corrisponde a una tonnellata di dinamite per abitante.	tonnellata	Die Zerstörungskraft der Atombomben entspricht einer Tonne Dynamit pro Einwohner.	Tonne	Beh, il fatto é che molto platino pesa oltre la metà di una tonnellata.	tonnellata	Tja, so viel Platin wiegt mehr als eine halbe Tonne.	Tonne	N/A	N/A	N/A	
proprio	ADJ	Si comincia a credere alle proprie menzogne.	proprie	Sie beginnen an ihre eigene Lüge zu glauben.	eigene	Tutti dovrebbero credere nel proprio naso.	proprio	Jeder sollte sich an die eigene Nase fassen.	eigene	È importante stare bene nella propria pelle.	propria	Es ist wichtig, sich in der eigenen Haut wohl zu fühlen.	eigenen
proprio	ADV	Questo è proprio il vocabolario che cercavo.	proprio	Das ist genau das Wörterbuch, das ich gesucht habe.	genau	La tua stanza è proprio pulita.	proprio	Dein Zimmer ist wirklich sauber.	wirklich	Il formaggio caprino non mi piace proprio.	proprio	Ich mag wirklich keinen Ziegenkäse.	wirklich
spostare	VER	Il giovane provò a spostare il pesante divano.	spostare	Der Junge versuchte, das schwere Sofa zu bewegen.	bewegen	La fede riesce a spostare le montagne.	spostare	Der Glaube kann Berge versetzen.	versetzten	N/A	N/A	N/A	
ostruire	VER	Residui di cibo, di sapone, capelli possono ostruire lo scarico dell lavandino.	ostruire	Lebensmittelreste, Seifenrückstände, Haare können den Abfluss des Waschbeckens verstopfen.	verstopfen	N/A	N/A	N/A		N/A	N/A	N/A	
litigare	VER	I bambini litigano per dei giocattoli.	litigano	Die Kinder streiten sich um die Spielsachen.	streiten	Gli adolescenti litigano spesso coi loro genitori.	litigano	Jugendliche streiten oft mit ihren Eltern.	streiten	“Da quanto tempo siete amici?“ “Da quando abbiamo tre anni, e non abbiamo mai litigato.“	litigato	„Wie lange seid ihr schon Freunde?“ - „Seit wir drei Jahre alt waren, und wir haben uns nie gestritten.“	gestritten
necessità	NOM	Dobbiamo assicurarci che tale modello sia adatto alle necessità odierne.	necessità	Wir müssen sicherstellen, dass das Sozialmodell den heutigen Bedürfnissen gerecht wird.	Bedürfnissen	N/A	N/A	N/A		N/A	N/A	N/A	
risparmiare	VER	Cerco di risparmiare il 10% del mio stipendio ogni mese.	risparmiare	Ich versuche, jeden Monat zehn Prozent meines Gehalts zu sparen.	sparen	Ha risparmiato cento dollari.	risparmiato	Sie hat hundert Dollar gespart.	gespart	Tom risparmiò molto denaro.	risparmiò	Tom sparte viel Geld.	sparte
